Temps: 351988.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.10 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352069.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.10 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352150.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.10 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352251.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.10 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352378.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.00 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352493.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.10 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352574.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.40 °, Vent: 295.62 °, 1.34 m/s, Rudder: 11 °, Sail: 0 °, Control: AUTO
Temps: 352675.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -58.90 °, Vent: 295.62 °, 1.34 m/s, Rudder: 10 °, Sail: 0 °, Control: AUTO
Temps: 352755.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -59.20 °, Vent: 295.62 °, 1.34 m/s, Rudder: 9 °, Sail: 0 °, Control: AUTO
Temps: 352836.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -59.40 °, Vent: 295.62 °, 1.34 m/s, Rudder: 9 °, Sail: 0 °, Control: AUTO
Temps: 352985.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -59.50 °, Vent: 295.62 °, 1.34 m/s, Rudder: 8 °, Sail: 0 °, Control: AUTO
Temps: 353099.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -59.70 °, Vent: 302.36 °, 1.34 m/s, Rudder: 8 °, Sail: 0 °, Control: AUTO
Temps: 353179.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -59.80 °, Vent: 302.36 °, 1.34 m/s, Rudder: 8 °, Sail: 0 °, Control: AUTO
Temps: 353260.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -60.00 °, Vent: 302.36 °, 1.34 m/s, Rudder: 7 °, Sail: 0 °, Control: AUTO
Temps: 353361.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -60.20 °, Vent: 302.36 °, 1.34 m/s, Rudder: 7 °, Sail: 0 °, Control: AUTO
Temps: 353442.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -60.30 °, Vent: 302.36 °, 1.34 m/s, Rudder: 7 °, Sail: 0 °, Control: AUTO
Temps: 353562.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -60.50 °, Vent: 302.36 °, 1.34 m/s, Rudder: 6 °, Sail: 0 °, Control: AUTO
Temps: 353677.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -60.80 °, Vent: 302.36 °, 1.34 m/s, Rudder: 6 °, Sail: 0 °, Control: AUTO
Temps: 353778.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -61.20 °, Vent: 302.36 °, 1.34 m/s, Rudder: 5 °, Sail: 0 °, Control: AUTO
Temps: 353859.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -61.60 °, Vent: 302.36 °, 1.34 m/s, Rudder: 5 °, Sail: 0 °, Control: AUTO
Temps: 353939.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -61.90 °, Vent: 302.36 °, 1.34 m/s, Rudder: 4 °, Sail: 0 °, Control: AUTO
Temps: 354040.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -62.20 °, Vent: 302.36 °, 1.34 m/s, Rudder: 3 °, Sail: 0 °, Control: AUTO
Temps: 354168.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -62.50 °, Vent: 302.36 °, 1.34 m/s, Rudder: 3 °, Sail: 0 °, Control: AUTO
Temps: 354283.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -63.10 °, Vent: 302.36 °, 1.34 m/s, Rudder: 2 °, Sail: 0 °, Control: AUTO
Temps: 354363.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -63.70 °, Vent: 302.36 °, 1.34 m/s, Rudder: 1 °, Sail: 0 °, Control: AUTO
Temps: 354464.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -64.40 °, Vent: 302.36 °, 1.34 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 354545.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -64.90 °, Vent: 302.36 °, 1.34 m/s, Rudder: -1 °, Sail: 0 °, Control: AUTO
Temps: 354626.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -65.40 °, Vent: 302.36 °, 1.34 m/s, Rudder: -2 °, Sail: 0 °, Control: AUTO
Temps: 354774.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -65.90 °, Vent: 302.36 °, 1.34 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 354888.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -67.10 °, Vent: 302.36 °, 1.34 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 354969.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -68.00 °, Vent: 302.36 °, 1.34 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 355050.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -68.80 °, Vent: 302.36 °, 1.34 m/s, Rudder: -8 °, Sail: 0 °, Control: AUTO
Temps: 355150.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -69.60 °, Vent: 302.36 °, 1.34 m/s, Rudder: -10 °, Sail: 0 °, Control: AUTO
Temps: 355231.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.10 °, Vent: 302.36 °, 1.34 m/s, Rudder: -11 °, Sail: 0 °, Control: AUTO
Temps: 355359.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.50 °, Vent: 302.36 °, 1.34 m/s, Rudder: -12 °, Sail: 0 °, Control: AUTO
Temps: 355474.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.20 °, Vent: 80.46 °, 1.34 m/s, Rudder: -13 °, Sail: 0 °, Control: AUTO
Temps: 355554.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.60 °, Vent: 80.46 °, 1.34 m/s, Rudder: -14 °, Sail: 0 °, Control: AUTO
Temps: 355635.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.70 °, Vent: 80.46 °, 1.34 m/s, Rudder: -15 °, Sail: 0 °, Control: AUTO
Temps: 355716.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.70 °, Vent: 80.46 °, 1.34 m/s, Rudder: -15 °, Sail: 0 °, Control: AUTO
Temps: 355817.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.50 °, Vent: 80.46 °, 1.34 m/s, Rudder: -15 °, Sail: 0 °, Control: AUTO
Temps: 355943.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -71.30 °, Vent: 80.46 °, 1.34 m/s, Rudder: -15 °, Sail: 0 °, Control: AUTO
Temps: 356038.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.90 °, Vent: 80.46 °, 1.34 m/s, Rudder: -15 °, Sail: 0 °, Control: AUTO
Temps: 356119.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.60 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356220.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.10 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356301.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -69.80 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356382.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -69.80 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356529.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -70.50 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356624.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -72.20 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356705.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -73.10 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356786.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -74.00 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356886.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -75.10 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 356967.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -75.90 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 357094.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -76.80 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 357189.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -79.60 °, Vent: 80.46 °, 1.34 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 357270.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -81.00 °, Vent: 80.46 °, 1.34 m/s, Rudder: 28 °, Sail: 0 °, Control: AUTO
Temps: 357351.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -82.40 °, Vent: 80.46 °, 1.34 m/s, Rudder: 25 °, Sail: 0 °, Control: AUTO
Temps: 357432.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -83.60 °, Vent: 80.46 °, 1.34 m/s, Rudder: 22 °, Sail: 0 °, Control: AUTO
Temps: 357532.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -85.40 °, Vent: 80.46 °, 1.34 m/s, Rudder: 20 °, Sail: 0 °, Control: AUTO
Temps: 357659.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -86.60 °, Vent: 80.46 °, 1.34 m/s, Rudder: 16 °, Sail: 0 °, Control: AUTO
Temps: 357775.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -88.90 °, Vent: 41.15 °, 1.79 m/s, Rudder: 14 °, Sail: 0 °, Control: AUTO
Temps: 357856.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -90.30 °, Vent: 41.15 °, 1.79 m/s, Rudder: 9 °, Sail: 0 °, Control: AUTO
Temps: 357956.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -91.80 °, Vent: 41.15 °, 1.79 m/s, Rudder: 6 °, Sail: 0 °, Control: AUTO
Temps: 358037.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.00 °, Vent: 41.15 °, 1.79 m/s, Rudder: 3 °, Sail: 0 °, Control: AUTO
Temps: 358118.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -94.20 °, Vent: 41.15 °, 1.79 m/s, Rudder: 1 °, Sail: 0 °, Control: AUTO
Temps: 358257.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.50 °, Vent: 41.15 °, 1.79 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 358352.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.00 °, Vent: 41.15 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 358433.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.60 °, Vent: 41.15 °, 1.79 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 358514.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -98.30 °, Vent: 41.15 °, 1.79 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 358616.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -99.00 °, Vent: 41.15 °, 1.79 m/s, Rudder: -9 °, Sail: 0 °, Control: AUTO
Temps: 358695.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -99.40 °, Vent: 41.15 °, 1.79 m/s, Rudder: -10 °, Sail: 0 °, Control: AUTO
Temps: 358822.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -99.70 °, Vent: 41.15 °, 1.79 m/s, Rudder: -11 °, Sail: 0 °, Control: AUTO
Temps: 358918.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -99.60 °, Vent: 41.15 °, 1.79 m/s, Rudder: -11 °, Sail: 0 °, Control: AUTO
Temps: 358999.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -99.30 °, Vent: 41.15 °, 1.79 m/s, Rudder: -11 °, Sail: 0 °, Control: AUTO
Temps: 359079.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -98.70 °, Vent: 41.15 °, 1.79 m/s, Rudder: -11 °, Sail: 0 °, Control: AUTO
Temps: 359160.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -98.10 °, Vent: 41.15 °, 1.79 m/s, Rudder: -9 °, Sail: 0 °, Control: AUTO
Temps: 359261.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.50 °, Vent: 41.15 °, 1.79 m/s, Rudder: -8 °, Sail: 0 °, Control: AUTO
Temps: 359388.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.10 °, Vent: 41.15 °, 1.79 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 359483.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.70 °, Vent: 41.15 °, 1.79 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 359564.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.60 °, Vent: 41.15 °, 1.79 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 359665.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.40 °, Vent: 41.15 °, 1.79 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 359745.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.20 °, Vent: 41.15 °, 1.79 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 359826.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.10 °, Vent: 41.15 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 359973.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.90 °, Vent: 41.15 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 360069.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 360150.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.30 °, Vent: 60.87 °, 2.24 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 360250.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 360351.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.90 °, Vent: 60.87 °, 2.24 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 360432.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.30 °, Vent: 60.87 °, 2.24 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 360558.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 360653.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 360734.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.40 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 360815.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.30 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 360896.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.40 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 360997.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.60 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 361123.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.80 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 361219.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.10 °, Vent: 60.87 °, 2.24 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 361299.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.20 °, Vent: 60.87 °, 2.24 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 361401.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.40 °, Vent: 60.87 °, 2.24 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 361482.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.40 °, Vent: 60.87 °, 2.24 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 361563.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 361709.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.60 °, Vent: 60.87 °, 2.24 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 361804.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.50 °, Vent: 60.87 °, 2.24 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 361885.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.20 °, Vent: 60.87 °, 2.24 m/s, Rudder: -7 °, Sail: 0 °, Control: AUTO
Temps: 361966.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.00 °, Vent: 60.87 °, 2.24 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 362066.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.60 °, Vent: 60.87 °, 2.24 m/s, Rudder: -6 °, Sail: 0 °, Control: AUTO
Temps: 362147.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.20 °, Vent: 60.87 °, 2.24 m/s, Rudder: -5 °, Sail: 0 °, Control: AUTO
Temps: 362274.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.00 °, Vent: 60.87 °, 2.24 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 362370.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.60 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 362471.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.20 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 362551.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.00 °, Vent: 53.56 °, 1.79 m/s, Rudder: -2 °, Sail: 0 °, Control: AUTO
Temps: 362632.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.00 °, Vent: 53.56 °, 1.79 m/s, Rudder: -2 °, Sail: 0 °, Control: AUTO
Temps: 362733.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.40 °, Vent: 53.56 °, 1.79 m/s, Rudder: -2 °, Sail: 0 °, Control: AUTO
Temps: 362880.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.90 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 362975.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.20 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363056.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.20 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363157.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.10 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363238.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.00 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363318.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.10 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363465.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.00 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363560.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.70 °, Vent: 53.56 °, 1.79 m/s, Rudder: -4 °, Sail: 0 °, Control: AUTO
Temps: 363641.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.70 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 363722.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.60 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 363823.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.50 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 363904.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.40 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 364030.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.20 °, Vent: 53.56 °, 1.79 m/s, Rudder: -3 °, Sail: 0 °, Control: AUTO
Temps: 364126.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -94.70 °, Vent: 53.56 °, 1.79 m/s, Rudder: -2 °, Sail: 0 °, Control: AUTO
Temps: 364226.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -94.30 °, Vent: 53.56 °, 1.79 m/s, Rudder: -1 °, Sail: 0 °, Control: AUTO
Temps: 364307.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -94.00 °, Vent: 53.56 °, 1.79 m/s, Rudder: -1 °, Sail: 0 °, Control: AUTO
Temps: 364388.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.70 °, Vent: 53.56 °, 1.79 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 364489.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.50 °, Vent: 53.56 °, 1.79 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 364615.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.40 °, Vent: 53.56 °, 1.79 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 364731.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.30 °, Vent: 10.71 °, 1.79 m/s, Rudder: 0 °, Sail: 0 °, Control: AUTO
Temps: 364812.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.00 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 364913.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -92.40 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 364994.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -92.20 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365074.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -92.40 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365221.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -93.30 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365317.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -95.00 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365398.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -96.10 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365478.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -97.20 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365579.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -98.80 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365660.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -100.10 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365788.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -101.50 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 365902.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -104.10 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 366003.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -105.80 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 366084.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -107.20 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 366164.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -108.20 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
Temps: 366265.00 s, Lat: 52.429252 °, Lon: -1.946170 °, Cap: -109.80 °, Vent: 10.71 °, 1.79 m/s, Rudder: 30 °, Sail: 0 °, Control: AUTO
